time,energy
379366175.621886,9748
379366179.35939,361
379366180.853148,7318
379366184.31114,1428
379366186.507946,1324
379366187.884193,12169
379366189.129862,3271
379366190.855766,3079
379366193.663505,2731
379366196.232944,4095
379366194.650537,99
379366196.583587,11288
379366196.706019,13231
379366200.687967,6230
379366200.358218,12444
379366202.714595,1316
379366203.354778,2748
379366204.657922,10871
379366204.756167,1573
379366204.317205,2322
379366208.175449,8536
379366207.415633,5736
379366211.448827,8188
379366210.251106,7335
379366213.948965,1471
379366212.088805,3828
379366215.871318,1072
379366217.301413,3482
379366221.705209,176
379366222.300128,5127
379366226.529971,1375
379366225.917513,135
379366228.324392,11195
379366230.873777,3650
379366232.190039,13024
379366233.776754,3299
379366235.45295,13002
379366238.818759,11672
379366239.493434,3889
379366244.515772,1405
379366246.632775,1372
379366250.885183,5796
379366253.265425,12991
379366255.083391,12979
379366255.481367,13077
379366257.124249,506
379366257.792087,2759
379366259.71406,13121
379366260.411144,106
379366262.0237,1773
379366262.822818,13282
379366266.00023,5439
379366264.699583,339
379366267.933483,1439
379366270.789839,3432
379366271.729941,494
379366274.310035,4721
379366274.092328,10011
379366276.144679,9188
379366278.432837,2392
379366277.941025,1515
379366279.738568,622
379366281.592394,4991
379366284.687369,366
379366285.771197,11866
379366285.823073,3437
379366287.864678,4131
379366289.588773,3658
379366292.281628,629
379366290.807899,3282
379366294.408757,7464
379366300.137686,664
379366299.245161,5140
379366301.043694,7575
379366303.359919,2525
379366303.642968,388
379366306.040677,120
379366307.551453,6393
379366309.073665,1179
379366313.127333,8205
379366312.830687,2516
379366315.337928,10598
379366317.085132,5897
379366318.010693,4835
379366320.862017,13067
379366321.281881,2764
379366322.102013,475
379366323.905456,12232
379366325.156758,2102
379366326.670434,13100
379366329.647677,2156
379366330.683684,4480
379366333.55981,3963
379366336.196821,11815
379366337.815931,13043
379366337.962149,4264
379366339.487345,4159
379366342.635357,13060
379366345.082998,1407
379366349.260858,10667
379366349.591137,12936
379366350.906765,4461
379366353.323515,7147
379366355.198945,1801
379366356.024031,7184
379366358.274827,13053
379366360.76652,13039
379366363.479211,2288
379366366.568111,177
379366369.210014,3904
379366371.556214,11634
379366375.315329,2336
379366376.751149,925
379366379.529413,6452
379366381.558864,12947
379366381.445355,13012
379366385.266231,13299
379366388.049412,1908
379366390.125441,12993
379366393.163109,12973
379366395.868971,1193
379366397.157556,12919
379366398.27179,13101
379366401.687751,4940
379366401.877776,2387
379366404.584849,5236
379366407.259441,459
379366409.791447,11880
379366409.997659,13218
379366412.194302,11490
379366412.458798,11542
379366415.774663,1481
379366415.375916,10762
379366420.86805,7286
379366423.511787,13257
379366426.693987,145
379366426.446859,7057
379366428.06718,909
379366430.876932,7244
379366433.056601,6810
379366436.205818,6628
379366439.398672,4641
379366442.885597,702
379366445.671744,9125
379366447.568277,12053
379366450.60351,1868
379366448.841538,1210
379366452.924216,8433
379366455.245262,7784
379366458.674471,1928
379366461.270094,12863
379366462.729904,4633
379366465.406212,8375
379366468.327938,6265
379366470.384021,982
379366472.873577,336
379366472.247924,1496
379366476.436642,2952
379366481.293629,5142
379366481.830661,1902
379366482.351891,4341
379366484.427554,12888
379366486.131604,226
379366489.101298,4423
379366489.243605,5106
379366491.953683,11248
379366495.083173,1767
379366495.237166,10850
379366495.763576,5024
379366495.598105,5733
379366498.641462,4912
379366499.22482,5222
379366501.349678,6211
379366503.603041,1660
379366505.680058,12929
379366506.976538,1748
379366510.675419,2945
379366513.390923,5343
379366511.404734,4157
379366516.038705,516
379366517.807284,12204
379366519.840132,964
379366521.409476,174
379366525.645048,874
379366527.53976,12981
379366531.31666,11388
379366534.209587,169
379366534.508833,12587
379366535.162323,6829
379366539.548684,6126
379366539.290702,8202
379366539.911794,1489
379366544.337765,8827
379366543.043308,5254
379366544.812793,12303
379366548.045635,8137
379366549.920496,3405
379366552.966727,12754
379366552.839311,1673
379366555.698979,690
379366558.274814,12820
379366564.223701,12771
379366567.272287,1245
379366569.67924,12484
379366574.646938,9642
379366576.805259,6316
379366581.08383,6372
379366581.966175,9457
379366584.420104,4155
379366585.15586,3077
379366588.346137,13022
379366589.803007,3865
379366592.327337,12715
379366595.894063,3464
379366597.376747,8334
379366600.223995,12670
379366604.380358,216
379366607.123448,417
379366607.516783,9087
379366610.183878,12545
379366614.814821,876
379366615.536511,2773
379366618.023187,6848
379366622.132287,12664
379366620.731672,143
379366623.886477,1737
379366627.148063,8665
379366632.735241,6112
379366635.998559,12651
379366637.539622,8269
379366640.674671,2077
379366642.81137,958
379366646.071634,1818
379366650.431877,12378
379366648.788493,98
379366656.305566,6310
379366654.101681,12664
379366658.609759,514
379366660.153734,1086
379366665.601488,189
379366669.336781,12643
379366668.886535,1671
379366672.33751,12620
379366676.645991,7900
379366678.382248,10976
379366682.295465,3287
379366684.176252,5971
379366687.521439,11663
379366685.393603,10758
379366689.112593,7162
379366691.964407,12926
379366694.428813,125
379366697.40754,4345
379366700.391125,12583
379366698.486728,8792
379366702.502715,4222
379366705.10659,7405
379366705.798598,12756
379366707.919013,2230
379366709.632133,12555
379366709.471734,12628
379366713.384048,3124
379366715.214306,12533
379366716.357332,3180
379366716.786491,3230
379366717.616273,5111
379366721.389279,2900
379366721.150549,3968
379366723.623945,3651
379366721.724043,4855
379366724.946804,125
379366725.601417,1538
379366728.372593,12146
379366727.541064,13176
379366727.870733,9197
379366731.271438,1574
379366730.976331,1864
379366733.275003,1219
379366733.336891,12575
379366736.373826,4800
379366736.39284,12819
379366737.172088,3546
379366736.898939,4001
379366737.400554,93
379366740.95635,8591
379366740.770043,4542
379366742.602059,4536
379366742.579231,94
379366744.435764,3479
379366745.250975,2551
379366747.552576,4170
379366747.116573,3537
379366748.4406,5957
379366749.941692,5381
379366748.59969,2449
379366750.395456,715
379366752.534709,988
379366754.600858,1321
379366753.681013,7676
379366756.556891,275
379366760.367452,1701
379366759.981492,2617
379366760.819368,2201
379366764.899024,12965
379366769.74399,2544
379366772.300007,2239
379366774.660019,4537
379366777.821615,8540
379366783.782206,2538
379366784.074167,10663
379366787.295917,10997
379366794.447557,12440
379366799.572419,12515
379366800.585857,5067
379366802.85471,3345
379366809.818143,4614
379366812.408718,2302
379366816.336941,628
379366818.383228,6429
379366824.949581,7429
379366827.842479,1067
379366832.290382,12470
379366835.567157,12425
379366837.772276,2801
379366843.703948,3973
379366847.000011,7161
379366851.427636,2240
379366856.281564,96
379366863.418015,1528
379366870.015534,11265
379366879.354797,5033
379366883.847382,248
379366886.840443,2099
379366891.924098,94
379366898.522865,12299
379366908.238819,12320
379366914.909,1484
379366918.270494,7512
379366923.354145,12370
379366928.17661,3537
379366932.804791,5273
379366935.50172,6087
379366940.407443,10706
379366944.898278,12445
379366948.36311,403
379366950.48278,2017
379366956.479605,7526
379366961.407209,2367
379366964.018767,5744
379366968.517568,2137
379366970.209266,12269
379366972.342203,4813
379366973.864216,266
379366978.721466,3462
379366976.673063,233
379366980.613706,6516
379366984.438128,1347
379366988.072424,1507
379366990.088375,971
379366990.539326,12339
379366994.563647,12281
379366992.133166,2554
379366995.850505,2363
379366998.493057,3117
379367000.590479,3687
379366999.989478,5878
379367002.704188,761
379367004.171401,5496
379367007.359999,3114
379367008.202741,94
379367008.589105,5709
379367007.906857,2287
379367010.189157,8501
379367013.640944,316
379367013.903535,12436
379367016.341611,1978
379367015.872219,1963
379367019.758922,11063
379367021.38123,3592
379367021.937588,9220
379367023.610452,12906
379367028.191854,1908
379367026.067567,6887
379367030.035138,2452
379367032.248055,11035
379367033.281403,12387
379367033.941402,5254
379367037.247741,12325
379367036.61149,12414
379367039.845889,12357
379367043.061354,1200
379367042.679533,1428
379367045.062054,3036
379367046.716445,3301
379367047.484956,3004
379367049.56198,1890
379367053.082805,2447
379367053.700873,508
379367054.564861,3977
379367057.206079,471
379367060.923863,6064
379367059.929193,784
379367065.096016,2006
379367069.11189,8237
379367070.341605,2340
379367073.374289,1181
379367076.743499,12414
379367080.011016,6998
379367081.772984,12348
379367083.598579,200
379367086.025279,10816
379367088.670155,5918
379367092.683101,2045
379367094.079098,3974
379367096.800757,8851
379367098.721257,145
379367102.552568,4484
379367103.368928,1523
379367106.198657,8853
379367105.888889,731
379367108.720163,12887
379367110.927456,4810
379367112.215028,13183
379367116.195659,6463
379367114.237979,5701
379367116.903123,8778
379367123.829632,732
379367122.057132,8695
379367126.77063,1037
379367128.575064,442
379367133.406857,2325
379367134.825911,6586
379367139.50011,12521
379367141.977621,12515
379367147.796791,6821
379367150.219239,6911
379367151.72452,10249
379367156.623789,5110
379367160.6922,12509
379367163.220054,5080
379367165.954598,678
379367167.269926,737
379367172.863461,2181
379367176.036302,2727
379367179.432233,1626
379367184.027608,12539
379367186.583519,5995
379367187.562201,1194
379367190.0879,459
379367192.268729,12532
379367197.069848,12655
379367202.393483,4718
379367203.503442,3039
379367207.185599,4114
379367212.960835,7776
379367215.187949,2817
379367220.134869,4762
379367230.278133,6911
379367233.88668,1195
379367243.788236,1556
379367246.792777,1744
379367252.004752,865
379367261.424121,11312
379367266.761432,1370
379367274.086867,12620
379367277.594992,12631
379367283.782741,7001
379367288.911068,12619
379367297.856408,8890
379367303.848184,1106
379367309.409023,1463
379367314.438097,291
379367324.54486,601
379367329.330882,12947
379367334.054418,12928
379367341.855483,3024
379367347.567312,9869
379367351.059433,1882
379367358.417015,9964
379367364.591066,918
379367371.330822,6351
379367372.912993,115
379367375.144592,228
379367379.079276,2303
379367382.623257,12771
379367387.1217,2227
379367389.570638,8753
379367391.571288,12856
379367396.504366,6815
379367398.748254,12966
379367403.896776,87
379367410.411007,333
379367413.110984,807
379367414.925054,5463
379367419.181287,792
379367426.415976,12852
379367431.778237,12949
379367436.690655,3181
379367442.874546,1477
379367449.176789,12918
379367455.595514,1994
379367469.248274,3004
379367484.449643,105
379367494.926128,12976
379367499.469412,3982
379367501.955232,12950
379367509.252486,160
379367510.864712,2101
379367515.242986,86
379367517.264689,6694
379367524.391769,6072
379367528.24094,1034
379367530.998883,10619
379367536.227375,2055
379367538.070411,1685
379367543.349686,1156
379367550.670019,11281
379367559.537182,13048
379367572.623501,2131
379367582.706553,300
379367602.138634,107
379367612.300424,13113
379367626.056342,13079
379367629.463804,1801
379367649.90151,1063
379367660.428777,13026
379367667.432139,1193
379367668.36032,1917
379367672.917171,3030
379367677.685682,12395
379367682.789415,13027
379367684.416965,1054
379367687.724828,2850
379367689.396508,1717
379367692.136104,5761
379367695.955329,330
379367697.891478,2308
379367703.867656,13034
379367705.55943,13025
379367707.205376,1832
379367710.458719,13056
379367717.063316,12984
379367718.886401,13022
379367721.808913,7464
379367727.220992,2562
379367728.877326,6214
379367730.82346,765
379367733.162177,4635
379367738.168977,89
379367738.71623,1671
379367744.499264,9251
379367746.34984,12923
379367750.942751,12892
379367752.6077,1567
379367755.869084,8622
379367760.248743,2421
379367762.131142,112
379367766.886037,12857
379367770.820873,3044
379367774.50571,1415
379367772.684752,771
379367781.029369,9207
379367801.763372,12828
379367813.721375,13237
379367833.407613,5303
379367845.450229,649
379367858.317498,6825
379367872.488368,1680
379367897.598475,7727
379367909.932832,1308
379367924.27535,9587
379367944.600324,208
379367965.607064,10573
379367978.878761,12671
379367993.429901,12823
379368004.907625,12608
379368022.366572,13048
379368034.306658,4539
379368048.337575,654
379368065.891349,12686
379368077.418563,9776
379368090.218206,4109
379368109.095951,6292
379368117.141803,12467
379368131.26604,2279
379368147.6879,730
379368160.596568,1465
379368170.865182,6287
379368190.446668,1500
379368205.52583,683
379368216.36906,12716
379368225.35874,13231
379368246.010363,12267
379368260.756854,252
379368271.795486,605
379368279.875548,454
379368290.145426,581
379368300.535791,5168
379368316.133199,12242
379368326.206024,8039
379368335.042871,11646
379368342.327555,1813
379368358.412199,93
379368367.649442,12350
379368387.689558,12334
379368397.323489,92
379368411.377701,600
379368429.100705,288
379368447.956233,1533
379368464.559203,12472
379368472.565587,4927
379368492.886759,12545
379368500.739154,10316
379368508.553878,5043
379368511.090386,3296
379368514.751322,1730
379368517.137735,3477
379368523.887557,2481
379368540.811868,12587
379368549.625871,3156
379368560.470273,12630
379368572.147903,12557
379368580.045804,1566
379368589.478345,12942
379368597.592157,8876
379368609.504516,13316
379368626.395902,12690
